"long","lat","K","dK_dx","dK_dy"
-121.66,36.78,8.63356542022952e-07,-1.58905381478491e-05,-1.89643178883969e-06
-121.62,36.78,8.31749345542291e-07,-1.4980058525674e-05,-1.89643178883969e-06
-123.98,36.82,1.80897566277395e-06,-5.34622248699387e-05,-2.60332302490301e-06
-123.94,36.82,1.76558694569223e-06,-4.93984948108152e-05,-2.7659824826323e-06
-123.9,36.82,1.71948723764836e-06,-4.58537929208609e-05,-1.06742631864758e-05
-123.86,36.82,1.5415828512071e-06,-2.58591218049531e-05,-2.23631191461323e-06
-123.82,36.82,1.50431098596354e-06,-1.23738377896874e-05,1.25946038890704e-06
-123.78,36.82,1.52530199244533e-06,-4.24671744151654e-06,-4.34048514169922e-06
-123.74,36.82,1.45296057341701e-06,1.64245246214267e-05,1.28723908432539e-05
-123.7,36.82,1.66750042080457e-06,4.35903226309516e-05,2.88285121038844e-05
-123.66,36.82,2.14797562253598e-06,4.50651840747056e-05,3.89746058198385e-05
-123.62,36.82,2.79755238619995e-06,1.26974340953425e-05,7.51697004640455e-05
-123.58,36.82,4.05038072726738e-06,-3.33728783242684e-05,-1.03397234433347e-05
-123.54,36.82,3.8780520032118e-06,-3.38382310023109e-05,-9.16519791609966e-05
-123.5,36.82,2.35051901719519e-06,-8.11890524436403e-06,-5.29103185837581e-05
-123.46,36.82,1.46868037413255e-06,5.63903814266413e-06,2.06262146119798e-05
-123.42,36.82,1.81245061766555e-06,-5.07253295101917e-06,6.38988087939384e-05
-123.38,36.82,2.87743076423119e-06,-2.03089897106614e-05,9.7804163162065e-05
-123.34,36.82,4.50750015026561e-06,-1.43459003185217e-05,-9.73508483803234e-05
-123.3,36.82,2.88498601059355e-06,5.55597786120299e-07,-0.00010365196460576
-123.26,36.82,1.15745326716422e-06,1.59724032613143e-05,-2.3227941180541e-05
-123.22,36.82,7.70320914155207e-07,1.72445083963036e-05,6.90403891531587e-06
-123.18,36.82,8.85388229410472e-07,1.1971510443779e-05,5.38481018449416e-06
-123.14,36.82,9.75135065818708e-07,9.01172891285395e-06,-6.62227030595748e-06
-123.1,36.82,8.6476389405275e-07,1.18127486994516e-05,-5.39580948554268e-06
-123.06,36.82,7.74833735960372e-07,1.42190167428803e-05,3.79035357052896e-06
-123.02,36.82,8.38006295469188e-07,1.5225299705788e-05,1.40106984336206e-05
-122.98,36.82,1.07151793602953e-06,1.79507598611311e-05,3.69718635647823e-05
-122.94,36.82,1.68771566210924e-06,2.57116769832607e-05,6.2126404722317e-05
-122.9,36.82,2.72315574081452e-06,3.17255242135367e-05,3.73383835744846e-05
-122.86,36.82,3.3454621337226e-06,2.93823646026354e-05,-4.02988839336816e-05
-122.82,36.82,2.67381406816124e-06,1.74898050964191e-05,-2.28982993446223e-05
-122.78,36.82,2.29217574575086e-06,5.48301572391908e-06,9.13433165170128e-05
-122.74,36.82,3.81456435436774e-06,8.84498087637752e-06,5.4243011249531e-05
-122.7,36.82,4.71861454185993e-06,5.44366684187829e-06,-3.83065410938452e-05
-122.66,36.82,4.08017219029584e-06,-3.11000056961156e-06,-6.53059853607742e-05
-122.62,36.82,2.9917391009496e-06,-1.1861075815824e-05,-6.25513320643694e-05
-122.58,36.82,1.94921689987678e-06,-3.42383088315142e-06,1.56870460609618e-05
-122.54,36.82,2.21066766755948e-06,2.89490892210533e-05,0.000179671709132104
-122.5,36.82,5.20519615309454e-06,3.78191458775766e-05,0.000129552590179663
-122.46,36.82,7.36440598942226e-06,-3.86848556769058e-06,-0.000139319040158808
-122.42,36.82,5.04242198677546e-06,-3.76466126515911e-05,-0.000161342878564012
-122.38,36.82,2.3533740107086e-06,-1.84514049999438e-05,-3.27223633406914e-05
-122.34,36.82,1.80800128836374e-06,-1.6963850266731e-06,1.78605168500305e-05
-122.3,36.82,2.10567656919758e-06,-1.81704762188301e-05,2.79279517389575e-06
-122.26,36.82,2.15222315542918e-06,-1.41306604255269e-05,-2.94667754792988e-05
-122.22,36.82,1.6611102307742e-06,-1.42359190632652e-05,-3.46481878571109e-05
-122.18,36.82,1.08364043315568e-06,-1.52166536387248e-05,-2.79775636814519e-05
-122.14,36.82,6.17347705131486e-07,-6.8923226538194e-06,-8.61641817007036e-06
-122.1,36.82,4.73740735630313e-07,-4.99689642888378e-06,2.05659097678751e-05
-122.06,36.82,8.16505898428231e-07,-1.06987601484059e-05,3.93466465125546e-05
-122.02,36.82,1.47228334030414e-06,-1.8319404916044e-05,1.98756558234246e-05
-121.98,36.82,1.80354427069455e-06,-2.56103127964475e-05,-2.3941327663005e-05
-121.94,36.82,1.4045221429778e-06,-2.78828783044437e-05,-2.54160475357848e-05
-121.9,36.82,9.80921350714721e-07,-2.26559770347089e-05,-1.66518992116719e-05
-121.86,36.82,7.03389697186855e-07,-1.05721581703903e-05,-4.0662230289952e-06
-121.82,36.82,6.35619313370269e-07,-1.96823306990364e-06,2.80323149678855e-06
-121.78,36.82,6.82339838316744e-07,-2.83119652129872e-07,6.88505634368645e-06
-121.74,36.82,7.97090777378185e-07,-1.21265311301119e-06,-6.72098131666878e-06
-121.7,36.82,6.85074422100372e-07,-7.63804723133612e-07,-5.19361095249432e-06
-121.66,36.82,5.985142395588e-07,2.27573643496331e-08,-9.85952166664548e-07
-121.62,36.82,5.82081703447724e-07,2.84094023569162e-07,-9.85952166664548e-07
-123.98,36.86,9.17938581608301e-07,-2.45822593601397e-05,1.46040703422053e-06
-123.94,36.86,9.4227869884531e-07,-1.86371347995583e-05,7.78719407321994e-07
-123.9,36.86,9.5525735563401e-07,-1.24995125251649e-05,9.32040792943202e-06
-123.86,36.86,1.11059748779121e-06,-6.64437608980109e-06,1.12489721006525e-05
-123.82,36.86,1.29808035613542e-06,-5.38843049619406e-06,9.38658073707785e-06
-123.78,36.86,1.45452336842005e-06,-4.36590805600677e-06,1.6330756921244e-05
-123.74,36.86,1.72670265044078e-06,5.55738321138824e-06,4.00381888527788e-05
-123.7,36.86,2.3940057979871e-06,2.13780081959147e-05,3.03033735476384e-05
-123.66,36.86,2.89906202378107e-06,2.76876092807209e-05,6.6068558404755e-06
-123.62,36.86,3.009176287789e-06,2.20340843823378e-05,2.90993880444346e-05
-123.58,36.86,3.49416608852957e-06,7.9389689180303e-06,-1.08050761213773e-05
-123.54,36.86,3.31408148650662e-06,-3.06433193393942e-05,-6.59326534030496e-05
-123.5,36.86,2.21520392978912e-06,-2.49913973380522e-05,-3.915237519673e-05
-123.46,36.86,1.56266434317696e-06,-1.0637348599987e-05,9.9146435182965e-06
-123.42,36.86,1.72790840181523e-06,-1.33727018256137e-05,4.86623520342962e-05
-123.38,36.86,2.53894760238684e-06,-1.40021029636085e-05,0.000103767252554205
-123.34,36.86,4.26840181162358e-06,-1.55216929308439e-06,-8.24493502756814e-05
-123.3,36.86,2.89424597369556e-06,1.08126306815248e-05,-8.82351591305657e-05
-123.26,36.86,1.42365998818613e-06,2.23764084385564e-05,-2.19558360455516e-05
-123.22,36.86,1.05772938742693e-06,2.32686338030214e-05,1.63104096279124e-06
-123.18,36.86,1.08491340347346e-06,1.7125640578668e-05,2.4250286535691e-06
-123.14,36.86,1.12533054769961e-06,1.23036226507611e-05,-3.82125051935988e-06
-123.1,36.86,1.06164303904361e-06,1.30907626598386e-05,-2.98954144211392e-06
-123.06,36.86,1.01181734834171e-06,1.38925266800893e-05,4.79663653343662e-06
-123.02,36.86,1.09176129056565e-06,1.40129113329297e-05,1.67361585889637e-05
-122.98,36.86,1.37069726704838e-06,1.68799937319689e-05,4.47327806869119e-05
-122.94,36.86,2.11624361183025e-06,2.29515698586507e-05,6.8140251952593e-05
-122.9,36.86,3.2519144777068e-06,2.69810817970467e-05,3.49952239635833e-05
-122.86,36.86,3.83516821043319e-06,2.41781295611189e-05,-5.21914434398979e-05
-122.82,36.86,2.96531081976822e-06,1.91090714991344e-05,-3.49050887171224e-05
-122.78,36.86,2.38355934114951e-06,1.51017291892443e-05,9.47052816694712e-05
-122.74,36.86,3.96198070230737e-06,7.42537058712525e-07,5.08416972150318e-05
-122.7,36.86,4.8093423225579e-06,5.90985260820615e-06,-4.68602085053351e-05
-122.66,36.86,4.02833884746898e-06,2.9799379518766e-05,-7.40570606069866e-05
-122.62,36.86,2.7940545040192e-06,2.29536901508848e-05,-5.41140871316968e-05
-122.58,36.86,1.89215305182426e-06,8.24409179845682e-06,4.80599661651666e-05
-122.54,36.86,2.69315248791036e-06,2.17963144910452e-05,0.000188541765788627
-122.5,36.86,5.83551525105415e-06,1.65954497401612e-05,8.78649587343958e-05
-122.46,36.86,7.29993122996075e-06,-3.11605542436274e-05,-0.000173097167242709
-122.42,36.86,4.41497844258227e-06,-4.48803245877501e-05,-0.000142147670912364
-122.38,36.86,2.04585059404287e-06,-2.09733754491886e-05,-1.59673433674207e-05
-122.34,36.86,1.77972820458586e-06,-2.13579225736382e-07,1.38642565787345e-06
-122.3,36.86,1.80283529888375e-06,5.40782300344894e-06,6.83261096719897e-06
-122.26,36.86,1.91671214833706e-06,1.60569285866646e-05,-2.95720341170371e-05
-122.22,36.86,1.42384491305311e-06,2.05501548041941e-05,-3.56289224325705e-05
-122.18,36.86,8.30029539176936e-07,1.28086635073433e-05,-1.96532326965464e-05
-122.14,36.86,5.02475660901162e-07,1.16559797108557e-05,-6.72099194513473e-06
-122.1,36.86,3.9045912848225e-07,1.27840605253693e-05,1.4864046048353e-05
-122.06,36.86,6.38193229288133e-07,3.16569038644558e-06,3.17260017449164e-05
-122.02,36.86,1.16695992503674e-06,-9.19188622477522e-06,1.25847479430212e-05
-121.98,36.86,1.37670572408709e-06,-2.01278456745983e-05,-2.62138931710012e-05
-121.94,36.86,9.39807504570407e-07,-2.15318451669786e-05,-2.018914626605e-05
-121.9,36.86,6.03321733469573e-07,-1.16430938248486e-05,-4.56808034735333e-06
-121.86,36.86,5.27187061013684e-07,2.72139676772025e-06,4.53770207149145e-06
-121.82,36.86,6.02815428871875e-07,1.84624374744349e-05,4.48834491456232e-06
-121.78,36.86,6.77621177447913e-07,2.07955545676126e-05,5.95552288280513e-06
-121.74,36.86,7.76879892161332e-07,1.96597132533666e-05,-6.2721329267912e-06
-121.7,36.86,6.72344343381479e-07,2.15951799730028e-05,-4.40704886501108e-06
-121.66,36.86,5.98893528964627e-07,2.22687628017007e-05,-7.2461550744502e-07
-121.62,36.86,5.86816603840544e-07,2.22123370264343e-05,-7.2461550744502e-07
-123.98,36.9,5.08234258939306e-07,-1.09015760488662e-05,7.40553159480195e-06
-123.94,36.9,6.31659785519338e-07,-1.3726636425077e-05,6.91634168171539e-06
-123.9,36.9,7.46932146881261e-07,-1.19656923390333e-05,1.51755443647958e-05
-123.86,36.9,9.99857886294525e-07,-1.26857358812633e-05,1.25049176942596e-05
-123.82,36.9,1.20827318119885e-06,-1.14414030423106e-05,1.04091031772651e-05
-123.78,36.9,1.38175823415327e-06,-1.44574900555124e-06,2.6254048188639e-05
-123.74,36.9,1.81932570396392e-06,1.08193275275426e-05,5.58588138373053e-05
-123.7,36.9,2.75030593458567e-06,1.34271063784619e-05,3.66129746324446e-05
-123.66,36.9,3.36052217845975e-06,7.13201092426812e-06,9.53330942092406e-07
-123.62,36.9,3.37641102749463e-06,1.04413151368735e-06,1.50042725801271e-05
-123.58,36.9,3.62648223716341e-06,-1.52618916267302e-05,-4.93873643788017e-05
-123.54,36.9,2.80335949751671e-06,-3.86554803711972e-05,-6.02807314017077e-05
-123.5,36.9,1.79868064082159e-06,-3.18877150781301e-05,-2.47983264586648e-05
-123.46,36.9,1.38537519984384e-06,-1.76128473307851e-05,7.17929029266984e-06
-123.42,36.9,1.505030038055e-06,-6.99137951546784e-06,4.80329508963014e-05
-123.38,36.9,2.30557921966003e-06,3.20256407250466e-06,0.000116217186224729
-123.34,36.9,4.24253232340551e-06,7.46010443055569e-06,-7.00845503010723e-05
-123.3,36.9,3.0744564850543e-06,6.99347309714232e-06,-7.66713813735341e-05
-123.26,36.9,1.79660012882873e-06,-1.40916073758488e-06,-2.10636106810867e-05
-123.22,36.9,1.44553995081062e-06,-7.30736371079005e-06,-4.51195226156211e-06
-123.18,36.9,1.37034074645126e-06,-1.15643493629551e-05,-2.3969892743378e-06
-123.14,36.9,1.33039092521229e-06,-1.302121879223e-05,-3.03411051028241e-06
-123.1,36.9,1.27982241670759e-06,-1.08068643627376e-05,-2.18777742186322e-06
-123.06,36.9,1.24335945967653e-06,-8.30632433384328e-06,4.917021186277e-06
-123.02,36.9,1.32530981278115e-06,-6.27253476082441e-06,1.9603240988003e-05
-122.98,36.9,1.65203049591453e-06,-3.43517134762854e-06,5.08043568135936e-05
-122.94,36.9,2.49876977614109e-06,-6.79713886826332e-07,7.21697638909891e-05
-122.9,36.9,3.70159917432424e-06,2.6393957987152e-07,3.21922717276555e-05
-122.86,36.9,4.23813703645183e-06,-1.20206574256748e-06,-5.72605015018825e-05
-122.82,36.9,3.28379534475379e-06,-6.38927452180532e-06,-3.89124310270124e-05
-122.78,36.9,2.63525482763692e-06,-1.24851065324047e-05,8.03460895389394e-05
-122.74,36.9,3.97435631995258e-06,-2.30271341504559e-06,5.60090127645254e-05
-122.7,36.9,4.907839866028e-06,1.47894307747767e-05,-2.29706815947752e-05
-122.66,36.9,4.52499517278175e-06,4.21982531629309e-05,-8.09027499748678e-05
-122.62,36.9,3.17661600653395e-06,3.45674758796886e-05,-6.88236854841248e-05
-122.58,36.9,2.02955458179854e-06,1.2128403411392e-05,6.16121888577549e-05
-122.54,36.9,3.05642439609445e-06,3.01431291587454e-05,0.000183340901037743
-122.5,36.9,6.11210608005684e-06,8.53333314310773e-06,4.01089547506072e-05
-122.46,36.9,6.78058865923362e-06,-6.7018070189726e-05,-0.000186816937586831
-122.42,36.9,3.66697303278644e-06,-5.55706588267566e-05,-0.000118240721773803
-122.38,36.9,1.69629433655639e-06,-2.00209490085132e-05,4.79245285603153e-06
-122.34,36.9,1.77616855082358e-06,-1.31308257203932e-05,7.00782788705877e-06
-122.3,36.9,1.89296568227456e-06,-6.27058855448568e-06,1.74817165504147e-05
-122.26,36.9,2.18432762478147e-06,2.44905585691886e-06,-2.50788078995077e-05
-122.22,36.9,1.76634749312301e-06,7.40639044129496e-06,-4.33704137294212e-05
-122.18,36.9,1.04350726429932e-06,1.00158556516096e-06,-2.08059164930341e-05
-122.14,36.9,6.96741989415423e-07,-3.3259372236422e-06,-5.59291113062115e-06
-122.1,36.9,6.03526803905071e-07,-2.37107305464232e-06,5.24567590942928e-06
-122.06,36.9,6.90954735728892e-07,-7.23466892337541e-06,1.93684251336956e-05
-122.02,36.9,1.01376182129049e-06,-1.46079208656554e-05,1.64878849319807e-06
-121.98,36.9,1.04124162951045e-06,-1.50342618008124e-05,-2.76178926633814e-05
-121.94,36.9,5.80943418454097e-07,-6.36725765186802e-06,-1.030039492392e-05
-121.9,36.9,4.09270169722097e-07,4.27685987466001e-06,9.79641024521548e-06
-121.86,36.9,5.72543673809021e-07,1.42874435557756e-05,2.0278742778206e-05
-121.82,36.9,9.10522720112455e-07,2.24655808368975e-05,6.82146200774002e-06
-121.78,36.9,1.02421375357479e-06,2.92398305474413e-05,4.81968156855923e-06
-121.74,36.9,1.10454177971744e-06,3.5226937373717e-05,-4.3366662071551e-06
-121.7,36.9,1.03226400959819e-06,4.60316123517601e-05,-3.73346603631309e-06
-121.66,36.9,9.7003957565964e-07,5.252887427727e-05,-7.81041282711449e-07
-121.62,36.9,9.57022220947782e-07,5.41288100799491e-05,-7.81041282711449e-07
-123.98,36.94,3.26541324791535e-07,8.04733864751564e-06,4.58047121859118e-06
-123.94,36.94,4.02882511768055e-07,2.17945181446636e-06,8.67728576775905e-06
-123.9,36.94,5.47503941230706e-07,-3.94162476355997e-06,1.44555008225659e-05
-123.86,36.94,7.88428954940137e-07,-1.39614651042286e-05,1.37492505332123e-05
-123.82,36.94,1.01758313049368e-06,-1.0197428455333e-05,2.04047572140245e-05
-123.78,36.94,1.35766241739408e-06,1.16982353186491e-05,3.85191247217329e-05
-123.74,36.94,1.99964782942296e-06,3.56384646518057e-05,5.84665926882245e-05
-123.7,36.94,2.97409104089337e-06,2.98090771723243e-05,3.03178791782508e-05
-123.66,36.94,3.47938902719755e-06,-4.6747931703073e-06,-5.13454846848836e-06
-123.62,36.94,3.39381321938941e-06,-2.70825246370687e-05,-1.30175056029045e-06
-123.58,36.94,3.37211737671791e-06,-3.60578128037523e-05,-7.27809531232688e-05
-123.54,36.94,2.15910149133009e-06,-2.82914029913552e-05,-5.35129661086405e-05
-123.5,36.94,1.26721872285275e-06,-1.55763885152233e-05,-1.05234587113198e-05
-123.46,36.94,1.09182774433076e-06,-1.13571499975848e-05,1.78007581079871e-05
-123.42,36.94,1.38850704613054e-06,-8.46202465703182e-06,5.82268944842739e-05
-123.38,36.94,2.35895528753511e-06,-4.01711018131472e-06,0.00012047472658278
-123.34,36.94,4.3668673972481e-06,-1.77618980230587e-05,-7.05511816344856e-05
-123.3,36.94,3.19101437000668e-06,-2.7004717096483e-05,-8.50740152082613e-05
-123.26,36.94,1.77311411653565e-06,-3.53275986598136e-05,-2.69618136542918e-05
-123.22,36.94,1.32375055563079e-06,-3.60331408931215e-05,-8.76893791372716e-06
-123.18,36.94,1.177601590402e-06,-3.45080529818411e-05,-3.85385870361267e-06
-123.14,36.94,1.11337061200846e-06,-3.24196584348009e-05,-8.19756080790073e-07
-123.1,36.94,1.09970801066196e-06,-3.03191691814313e-05,3.12762607031139e-07
-123.06,36.94,1.10492072077914e-06,-2.78091911712406e-05,6.95081075929587e-06
-123.02,36.94,1.22076756676741e-06,-2.58925068360615e-05,2.24406044011988e-05
-122.98,36.94,1.59477764012072e-06,-2.45748584851081e-05,5.35598142743958e-05
-122.94,36.94,2.48744121136065e-06,-2.56757060546343e-05,7.31134173576869e-05
-122.9,36.94,3.7059981673221e-06,-2.51238573602039e-05,3.07262664052165e-05
-122.86,36.94,4.21810260740904e-06,-1.99220547178561e-05,-6.24477102811203e-05
-122.82,36.94,3.17730743605704e-06,-1.46747349489922e-05,-4.50082630376118e-05
-122.78,36.94,2.42716971876351e-06,-1.79715995202762e-05,9.05284826562986e-05
-122.74,36.94,3.93597776303515e-06,-2.26418694021776e-05,7.31011569543477e-05
-122.7,36.94,5.15433037894094e-06,1.54156871131916e-06,4.43814079337892e-06
-122.66,36.94,5.22829939216393e-06,2.20356876541218e-05,-8.85335272581101e-05
-122.62,36.94,3.75274060452876e-06,1.11803400157977e-05,-9.12627579524214e-05
-122.58,36.94,2.23169463865507e-06,4.90237617061011e-06,7.96269146051083e-05
-122.54,36.94,3.55880988207354e-06,3.01426639133961e-05,0.000161731105022106
-122.5,36.94,6.25432829910863e-06,-1.64436437508563e-05,-3.54424485822266e-05
-122.46,36.94,5.66362082273819e-06,-7.45540801441473e-05,-0.000175369526223862
-122.42,36.94,2.74079538567383e-06,-4.14369085338631e-05,-8.26910119555594e-05
-122.38,36.94,1.36261185308117e-06,-7.72527534971518e-06,1.16825761441516e-05
-122.34,36.94,1.5573214554837e-06,-1.25425142376411e-05,1.38680650529663e-05
-122.3,36.94,1.78845587303313e-06,-2.42555383672497e-05,2.62013609618192e-05
-122.26,36.94,2.22514522239679e-06,-3.16514233847826e-05,-2.01214733151316e-05
-122.22,36.94,1.88978733381126e-06,-2.96585337509696e-05,-4.97752186055552e-05
-122.18,36.94,1.06020035705201e-06,-2.20786782584543e-05,-2.51334392818372e-05
-122.14,36.94,6.4130970235472e-07,-1.58881756866382e-05,-4.63804696162127e-06
-122.1,36.94,5.64008919661032e-07,-1.45760261180044e-05,3.82080040696195e-07
-122.06,36.94,5.70376920339302e-07,-1.67044912402376e-05,1.19951731914156e-05
-122.02,36.94,7.70296473529563e-07,-2.29822206772567e-05,1.22244755804108e-06
-121.98,36.94,7.90670599496914e-07,-1.89687811967651e-05,-1.89508885144371e-05
-121.94,36.94,4.7482245758963e-07,3.83036831421284e-07,3.43722602608042e-07
-121.9,36.94,4.80551167633097e-07,1.07392028423026e-05,1.98069939263311e-05
-121.86,36.94,8.10667733071948e-07,1.33479737804932e-05,2.8456880059328e-05
-121.82,36.94,1.28494906739408e-06,3.2899014223036e-06,1.35957117182838e-05
-121.78,36.94,1.51154426269881e-06,-7.4558115946826e-06,1.08067883948349e-05
-121.74,36.94,1.69165740261273e-06,-1.43554471495982e-05,6.46800877088801e-06
-121.7,36.94,1.79945754879419e-06,-1.68825699985584e-05,2.76379588919681e-06
-121.66,36.94,1.84552081361414e-06,-1.7501415186162e-05,8.1889451996768e-07
-121.62,36.94,1.8591690556136e-06,-1.76457590573581e-05,8.1889451996768e-07
-123.98,36.98,4.60663635583463e-07,3.68534155043935e-05,-1.2874156144581e-06
-123.94,36.98,4.39206708675828e-07,3.61661774212392e-05,2.55620918973272e-06
-123.9,36.98,4.81810195171373e-07,2.95091922905199e-05,4.4356604818972e-06
-123.86,36.98,5.55737869869659e-07,2.8031384023056e-05,1.75132871821079e-05
-123.82,36.98,8.47625989571458e-07,3.29191552953179e-05,4.23004209880066e-05
-123.78,36.98,1.55263300603824e-06,4.37659850014805e-05,6.24593540548895e-05
-123.74,36.98,2.59362224028639e-06,4.7990992864368e-05,5.26372052087431e-05
-123.7,36.98,3.47090899376545e-06,2.33920151519985e-05,-4.16599116438075e-06
-123.66,36.98,3.40147580769243e-06,-1.06228135848733e-05,-2.75422799352498e-05
-123.62,36.98,2.9424378087716e-06,-2.20824992600339e-05,-1.02770387269741e-05
-123.58,36.98,2.7711538299887e-06,-1.91911245833835e-05,-6.50145433108717e-05
-123.54,36.98,1.68757810814084e-06,-6.71428420627539e-06,-4.07979516325086e-05
-123.5,36.98,1.00761224759903e-06,-3.50017638685597e-07,-6.30422019368127e-06
-123.46,36.98,9.02541911037675e-07,-9.21980992857696e-06,2.06958834485401e-05
-123.42,36.98,1.24747330184668e-06,-1.24814284977059e-05,6.2671808959991e-05
-123.38,36.98,2.29200345117986e-06,-1.08479928783779e-05,0.000106729938741036
-123.34,36.98,4.07083576353046e-06,-3.51813912940079e-05,-7.97940007079099e-05
-123.3,36.98,2.74093575173196e-06,-3.42241224403881e-05,-9.3396896771592e-05
-123.26,36.98,1.18432080553876e-06,-1.65193857170435e-05,-2.76673558875998e-05
-123.22,36.98,7.23198207412097e-07,-6.0358962337874e-06,-7.24385000244669e-06
-123.18,36.98,6.02467374037986e-07,-3.43100764903492e-06,-1.76546415657248e-06
-123.14,36.98,5.73042971428444e-07,-2.70758454440581e-06,1.28073317257949e-06
-123.1,36.98,5.94388524304769e-07,-1.27149626588245e-06,2.82274061722189e-06
-123.06,36.98,6.41434201258467e-07,1.56250340913717e-06,8.86749509447494e-06
-123.02,36.98,7.89225786166383e-07,1.1061529701962e-06,2.37582527521522e-05
-122.98,36.98,1.18519666536892e-06,-6.69703390292858e-07,5.24589667048697e-05
-122.94,36.98,2.05951277711675e-06,-1.00026671713109e-05,7.36652660521173e-05
-122.9,36.98,3.2872672113187e-06,-2.15532790377357e-05,3.59280690475643e-05
-122.86,36.98,3.88606836211144e-06,-2.75975047475613e-05,-5.72003905122564e-05
-122.82,36.98,2.9327285202405e-06,-2.1377869259622e-05,-4.83051276088958e-05
-122.78,36.98,2.12764306009224e-06,-1.76717192177992e-05,8.58582127743972e-05
-122.74,36.98,3.55861327299886e-06,-4.94495771304118e-05,9.72845950678445e-05
-122.7,36.98,5.18002319079626e-06,-2.65636421487183e-05,2.49322597361815e-05
-122.66,36.98,5.59556085306596e-06,6.40106862394026e-07,-9.93888748964341e-05
-122.62,36.98,3.93907960479205e-06,-4.91494064718249e-06,-9.7540721797609e-05
-122.58,36.98,2.31340090816524e-06,-2.30682534778092e-06,0.000104867202347894
-122.54,36.98,4.06118761396347e-06,-1.17690942328275e-05,0.000115144797357853
-122.5,36.98,5.9802675699277e-06,-9.12394676276741e-05,-9.35528849755176e-05
-122.46,36.98,4.42105282033574e-06,-9.11190185678867e-05,-0.000142252354613578
-122.42,36.98,2.05018024344278e-06,-3.3565851522528e-05,-4.89793787714115e-05
-122.38,36.98,1.23385726391925e-06,-1.96601952999544e-06,6.86533725622565e-06
-122.34,36.98,1.34827955152301e-06,1.48472464554729e-06,2.15504092335766e-06
-122.3,36.98,1.38419690024564e-06,-9.5632921073262e-06,1.88054759442864e-05
-122.26,36.98,1.69762149931708e-06,-1.94983330266736e-05,-1.81285836813186e-05
-122.22,36.98,1.39547843796177e-06,-2.17368646006625e-05,-4.21953631130399e-05
-122.18,36.98,6.9222238607777e-07,-8.20426683446984e-06,-1.89429367100212e-05
-122.14,36.98,3.76506774244084e-07,8.91634433995356e-06,-3.32589739298752e-06
-122.1,36.98,3.21075151027625e-07,9.89640864804684e-06,-1.74638508153699e-06
-122.06,36.98,2.91968733002009e-07,2.40215897498904e-06,5.71744375439655e-06
-122.02,36.98,3.87259462241951e-07,-9.2031132721861e-06,5.2358870385327e-06
-121.98,36.98,4.74524246217496e-07,-1.19994778165767e-05,4.00929513749302e-07
-121.94,36.98,4.81206404779984e-07,-3.47271735736712e-06,1.06998886134894e-05
-121.9,36.98,6.59537881671474e-07,-6.21344710706151e-06,2.24157648645217e-05
-121.86,36.98,1.03313396274684e-06,-1.50641775658991e-05,1.83988077011383e-05
-121.82,36.98,1.33978075776581e-06,-2.52593122598052e-05,2.84999870129765e-06
-121.78,36.98,1.38728073612077e-06,-3.08830484111321e-05,3.90715283991931e-06
-121.74,36.98,1.45239995011942e-06,-3.3852181260481e-05,3.94088592192778e-06
-121.7,36.98,1.51808138215155e-06,-4.23798725427234e-05,2.14495070159326e-06
-121.66,36.98,1.55383056051144e-06,-4.81936122771187e-05,6.74550648771554e-07
-121.62,36.98,1.5650730713243e-06,-4.97156882874601e-05,6.74550648771554e-07
-123.98,37.02,1.07488722732335e-06,5.27495053141829e-05,-1.97465369761242e-06
-123.94,37.02,1.04197633236315e-06,5.17148646055407e-05,-4.10077594098663e-06
-123.9,37.02,9.73630066680037e-07,4.59496517471846e-05,2.95785221443334e-06
-123.86,37.02,1.02292760358726e-06,5.37795326091523e-05,2.24010584543698e-05
-123.82,37.02,1.39627857782676e-06,6.36345021544354e-05,5.31472506941693e-05
-123.78,37.02,2.28206608939624e-06,6.90507240674899e-05,6.6684361917777e-05
-123.74,37.02,3.39347212135919e-06,5.86417921203816e-05,2.80382274963736e-05
-123.7,37.02,3.86077591296542e-06,2.43138767182075e-05,-3.81808199012526e-05
-123.66,37.02,3.22442891461121e-06,-3.09394814685143e-06,-3.90019656104103e-05
-123.62,37.02,2.5743961544377e-06,-4.16811108983498e-06,-7.38566405032365e-06
-123.58,37.02,2.45130175359898e-06,-8.0091602525479e-08,-5.25377029337636e-05
-123.54,37.02,1.57567337136958e-06,6.99713241754598e-06,-3.44336850649188e-05
-123.5,37.02,1.0017786202876e-06,1.04762161749496e-05,-1.51740124835726e-05
-123.46,37.02,7.48878412228059e-07,5.37736516538775e-06,1.74342648794111e-05
-123.42,37.02,1.03944949355158e-06,5.62122013485018e-06,6.4305244579319e-05
-123.38,37.02,2.11120356987356e-06,1.49302213528506e-06,8.23965403254059e-05
-123.34,37.02,3.48447924196366e-06,-2.0400793957337e-05,-7.88367318542901e-05
-123.3,37.02,2.17053371105882e-06,-4.87652857657259e-06,-7.56921600482474e-05
-123.26,37.02,9.08997710254702e-07,8.29455441988453e-06,-1.71838664043437e-05
-123.22,37.02,6.22599936848974e-07,-4.80757695223751e-07,-4.6389614176942e-06
-123.18,37.02,5.45283913220737e-07,-8.99063409115138e-06,-1.04204105194337e-06
-123.14,37.02,5.27916562355014e-07,-9.487699954807e-06,2.71682145110285e-06
-123.1,37.02,5.73196919873395e-07,8.93730649638109e-07,5.6567402922415e-06
